order_item_id,order_id,item_id,quantity
36225,18041,12,3
36226,18042,20,2
36227,18043,8,2
36228,18044,16,3
36229,18044,13,1
36230,18045,19,2
36231,18046,20,1
36232,18046,11,3
36233,18046,7,3
36234,18047,1,2
36235,18047,16,2
36236,18048,3,2
36237,18048,16,1
36238,18049,20,2
36239,18049,19,3
36240,18049,10,1
36241,18050,18,3
36242,18050,10,2
36243,18051,2,1
36244,18051,13,2
36245,18052,16,1
36246,18052,10,3
36247,18053,18,2
36248,18053,8,1
36249,18053,12,3
36250,18054,3,3
36251,18055,17,1
36252,18055,7,3
36253,18055,9,2
36254,18056,6,2
36255,18056,2,1
36256,18057,11,1
36257,18057,17,1
36258,18057,20,3
36259,18058,7,2
36260,18058,11,3
36261,18059,5,3
36262,18059,10,3
36263,18059,4,3
36264,18060,14,2
36265,18061,1,3
36266,18061,20,2
36267,18062,11,1
36268,18063,20,2
36269,18063,14,1
36270,18063,19,3
36271,18064,12,1
36272,18065,5,1
36273,18065,16,3
36274,18066,14,3
36275,18066,8,3
36276,18067,18,3
36277,18067,7,1
36278,18068,19,2
36279,18068,11,1
36280,18069,9,2
36281,18070,9,1
36282,18070,15,1
36283,18071,16,1
36284,18072,8,2
36285,18072,16,2
36286,18073,16,2
36287,18074,13,3
36288,18075,17,2
36289,18075,13,3
36290,18076,19,1
36291,18077,14,2
36292,18078,8,1
36293,18079,7,2
36294,18080,2,2
36295,18081,5,2
36296,18081,4,1
36297,18082,3,1
36298,18083,14,2
36299,18084,2,1
36300,18084,9,2
36301,18084,11,3
36302,18085,10,2
36303,18086,20,3
36304,18086,12,2
36305,18086,16,1
36306,18087,9,1
36307,18088,1,3
36308,18089,1,2
36309,18089,2,1
36310,18090,4,1
36311,18090,15,3
36312,18091,7,3
36313,18091,1,2
36314,18091,12,1
36315,18092,8,2
36316,18092,1,3
36317,18093,5,1
36318,18093,11,3
36319,18094,20,1
36320,18094,6,1
36321,18094,2,3
36322,18095,8,2
36323,18095,18,2
36324,18095,3,3
36325,18096,16,2
36326,18097,4,2
36327,18097,18,2
36328,18097,15,2
36329,18098,5,1
36330,18098,17,1
36331,18098,2,1
36332,18099,14,3
36333,18099,13,3
36334,18100,7,3
36335,18100,19,1
36336,18101,9,2
36337,18101,1,2
36338,18101,17,3
36339,18102,17,1
36340,18102,19,1
36341,18103,18,2
36342,18103,16,3
36343,18104,8,2
36344,18105,6,2
36345,18105,20,3
36346,18106,18,1
36347,18106,11,1
36348,18106,8,2
36349,18107,4,3
36350,18108,1,1
36351,18108,18,2
36352,18109,17,3
36353,18109,20,3
36354,18109,5,1
36355,18110,4,2
36356,18111,19,1
36357,18111,11,1
36358,18111,2,1
36359,18112,4,2
36360,18112,15,1
36361,18113,16,2
36362,18113,11,2
36363,18114,12,2
36364,18115,16,1
36365,18115,17,2
36366,18115,7,3
36367,18116,20,1
36368,18116,16,2
36369,18116,3,2
36370,18117,3,3
36371,18117,16,2
36372,18117,18,3
36373,18118,11,3
36374,18118,2,2
36375,18119,17,3
36376,18120,4,3
36377,18120,5,3
36378,18120,17,2
36379,18121,1,3
36380,18121,2,2
36381,18121,15,1
36382,18122,14,2
36383,18122,5,1
36384,18123,4,2
36385,18124,3,1
36386,18125,2,2
36387,18126,5,1
36388,18127,4,2
36389,18128,18,1
36390,18129,13,3
36391,18129,3,1
36392,18130,1,1
36393,18130,7,3
36394,18131,17,1
36395,18131,13,1
36396,18132,15,1
36397,18132,12,3
36398,18132,17,1
36399,18133,19,1
36400,18133,9,1
36401,18134,2,1
36402,18134,12,1
36403,18134,5,2
36404,18135,17,2
36405,18135,9,2
36406,18135,14,1
36407,18136,14,3
36408,18136,9,3
36409,18137,5,2
36410,18138,2,2
36411,18138,17,1
36412,18139,16,3
36413,18139,20,2
36414,18140,1,2
36415,18140,12,2
36416,18141,12,3
36417,18141,9,3
36418,18142,4,2
36419,18142,9,2
36420,18143,20,2
36421,18144,8,1
36422,18145,4,1
36423,18146,11,3
36424,18146,4,1
36425,18147,12,1
36426,18147,17,1
36427,18147,11,2
36428,18148,3,3
36429,18148,15,1
36430,18148,10,3
36431,18149,7,2
36432,18149,5,2
36433,18149,17,2
36434,18150,11,3
36435,18150,20,2
36436,18150,14,2
36437,18151,15,3
36438,18151,18,2
36439,18151,9,3
36440,18152,13,3
36441,18152,6,1
36442,18153,7,3
36443,18154,7,2
36444,18154,19,1
36445,18154,10,1
36446,18155,19,3
36447,18155,12,2
36448,18156,16,3
36449,18156,15,3
36450,18156,4,3
36451,18157,19,1
36452,18158,10,2
36453,18159,8,3
36454,18159,13,3
36455,18159,3,3
36456,18160,20,1
36457,18161,3,1
36458,18161,1,1
36459,18162,2,3
36460,18162,13,2
36461,18162,14,2
36462,18163,15,3
36463,18163,1,1
36464,18163,4,1
36465,18164,5,2
36466,18164,9,3
36467,18164,2,1
36468,18165,11,3
36469,18165,7,3
36470,18165,14,1
36471,18166,18,1
36472,18167,16,2
36473,18167,18,1
36474,18168,1,3
36475,18168,3,3
36476,18168,8,1
36477,18169,5,2
36478,18170,3,2
36479,18170,14,3
36480,18171,19,2
36481,18171,9,1
36482,18171,1,2
36483,18172,13,3
36484,18172,20,3
36485,18173,11,1
36486,18174,5,2
36487,18174,1,3
36488,18174,17,1
36489,18175,14,1
36490,18176,7,3
36491,18176,19,2
36492,18177,16,1
36493,18177,2,2
36494,18177,20,2
36495,18178,10,2
36496,18179,17,1
36497,18180,1,2
36498,18181,17,3
36499,18181,7,1
36500,18182,13,3
36501,18182,7,2
36502,18183,15,2
36503,18183,4,3
36504,18184,9,3
36505,18184,2,1
36506,18184,18,2
36507,18185,15,1
36508,18185,5,3
36509,18185,19,1
36510,18186,19,2
36511,18186,4,3
36512,18186,12,1
36513,18187,6,1
36514,18187,7,1
36515,18187,16,3
36516,18188,16,1
36517,18188,15,1
36518,18188,13,1
36519,18189,4,1
36520,18189,15,1
36521,18189,5,3
36522,18190,8,1
36523,18190,15,3
36524,18190,3,3
36525,18191,16,2
36526,18192,11,1
36527,18192,12,1
36528,18193,9,3
36529,18193,17,1
36530,18194,8,2
36531,18194,7,2
36532,18194,2,2
36533,18195,20,3
36534,18195,7,3
36535,18196,7,1
36536,18196,4,3
36537,18196,12,2
36538,18197,3,3
36539,18197,6,1
36540,18198,10,1
36541,18199,17,2
36542,18199,9,3
36543,18199,8,1
36544,18200,10,1
36545,18200,13,2
36546,18201,2,3
36547,18201,20,3
36548,18201,8,1
36549,18202,19,3
36550,18202,17,1
36551,18203,5,3
36552,18203,16,3
36553,18204,15,3
36554,18204,3,2
36555,18205,6,3
36556,18205,14,1
36557,18205,15,3
36558,18206,7,1
36559,18207,13,3
36560,18208,16,3
36561,18209,9,2
36562,18209,19,1
36563,18210,18,3
36564,18210,14,3
36565,18211,5,3
36566,18211,14,2
36567,18211,12,3
36568,18212,20,2
36569,18212,7,1
36570,18212,15,3
36571,18213,7,2
36572,18214,3,2
36573,18214,6,2
36574,18215,8,1
36575,18216,11,3
36576,18216,7,2
36577,18216,10,2
36578,18217,17,2
36579,18217,8,2
36580,18217,13,3
36581,18218,4,1
36582,18218,11,2
36583,18219,17,2
36584,18220,8,2
36585,18220,9,2
36586,18220,1,1
36587,18221,12,2
36588,18221,17,1
36589,18221,1,1
36590,18222,18,3
36591,18222,12,2
36592,18222,4,1
36593,18223,7,3
36594,18224,1,2
36595,18224,14,3
36596,18225,2,1
36597,18225,7,1
36598,18225,8,3
36599,18226,18,2
36600,18226,16,3
36601,18227,11,1
36602,18228,14,1
36603,18228,10,3
36604,18228,12,2
36605,18229,4,2
36606,18229,12,3
36607,18230,7,1
36608,18230,16,3
36609,18230,12,2
36610,18231,20,2
36611,18232,12,1
36612,18232,20,2
36613,18233,11,3
36614,18234,14,2
36615,18234,2,3
36616,18235,17,2
36617,18236,18,3
36618,18237,20,2
36619,18237,1,3
36620,18238,17,3
36621,18238,19,3
36622,18238,13,2
36623,18239,13,2
36624,18239,11,1
36625,18240,4,1
36626,18240,6,2
36627,18240,15,3
36628,18241,15,3
36629,18241,19,2
36630,18242,18,2
36631,18243,20,2
36632,18243,2,1
36633,18243,12,1
36634,18244,1,3
36635,18244,5,1
36636,18244,16,2
36637,18245,20,1
36638,18245,15,1
36639,18246,10,1
36640,18246,9,1
36641,18246,17,2
36642,18247,5,2
36643,18247,19,3
36644,18247,11,3
36645,18248,1,2
36646,18248,15,3
36647,18249,1,3
36648,18250,10,3
36649,18250,16,1
36650,18250,15,3
36651,18251,1,2
36652,18251,3,3
36653,18252,14,3
36654,18252,6,3
36655,18252,13,3
36656,18253,2,3
36657,18254,7,3
36658,18254,13,2
36659,18254,17,2
36660,18255,11,3
36661,18255,5,3
36662,18255,20,2
36663,18256,18,3
36664,18256,3,2
36665,18256,20,1
36666,18257,5,3
36667,18258,16,1
36668,18259,9,1
36669,18259,11,3
36670,18259,16,3
36671,18260,6,1
36672,18260,8,3
36673,18261,6,1
36674,18261,17,2
36675,18262,10,3
36676,18263,3,3
36677,18263,19,2
36678,18263,17,1
36679,18264,8,1
36680,18265,8,3
36681,18265,7,2
36682,18265,6,1
36683,18266,16,3
36684,18266,9,2
36685,18266,18,3
36686,18267,16,3
36687,18268,7,2
36688,18268,20,1
36689,18268,9,2
36690,18269,7,3
36691,18269,19,3
36692,18269,16,2
36693,18270,13,2
36694,18270,2,3
36695,18271,7,1
36696,18272,15,1
36697,18272,17,2
36698,18272,20,2
36699,18273,20,1
36700,18273,13,1
36701,18274,15,1
36702,18274,2,3
36703,18274,9,2
36704,18275,11,3
36705,18275,17,3
36706,18275,3,1
36707,18276,6,1
36708,18277,17,2
36709,18277,15,2
36710,18277,20,3
36711,18278,2,1
36712,18278,14,3
36713,18279,10,2
36714,18280,20,2
36715,18280,3,1
36716,18281,15,3
36717,18281,4,1
36718,18282,6,1
36719,18282,1,1
36720,18283,8,2
36721,18283,2,1
36722,18283,20,3
36723,18284,15,2
36724,18284,9,1
36725,18285,6,1
36726,18285,20,3
36727,18285,15,2
36728,18286,14,2
36729,18286,3,2
36730,18287,14,1
36731,18287,11,1
36732,18288,2,3
36733,18288,19,1
36734,18288,17,1
36735,18289,18,3
36736,18289,5,3
36737,18289,3,2
36738,18290,15,2
36739,18290,11,3
36740,18290,17,1
36741,18291,12,3
36742,18291,18,1
36743,18292,6,3
36744,18293,13,2
36745,18294,12,2
36746,18294,10,3
36747,18295,3,1
36748,18296,5,2
36749,18297,12,3
36750,18297,4,1
36751,18297,3,2
36752,18298,6,1
36753,18298,8,2
36754,18298,12,3
36755,18299,9,1
36756,18299,13,3
36757,18299,12,3
36758,18300,2,3
36759,18300,11,2
36760,18301,18,1
36761,18301,15,3
36762,18302,15,1
36763,18302,6,1
36764,18303,18,2
36765,18303,3,1
36766,18303,1,3
36767,18304,3,1
36768,18304,2,3
36769,18305,4,3
36770,18306,20,3
36771,18306,14,3
36772,18306,6,1
36773,18307,18,3
36774,18307,8,3
36775,18307,19,3
36776,18308,20,3
36777,18309,13,3
36778,18310,18,1
36779,18310,13,1
36780,18310,7,2
36781,18311,14,1
36782,18312,17,3
36783,18312,3,3
36784,18312,11,1
36785,18313,18,3
36786,18314,5,2
36787,18314,17,3
36788,18314,3,2
36789,18315,8,3
36790,18315,13,3
36791,18315,16,2
36792,18316,10,1
36793,18316,18,2
36794,18317,15,1
36795,18317,8,3
36796,18317,2,3
36797,18318,14,1
36798,18318,7,3
36799,18318,13,2
36800,18319,17,3
36801,18319,10,2
36802,18320,8,2
36803,18320,10,1
36804,18320,17,3
36805,18321,12,2
36806,18322,12,3
36807,18323,13,2
36808,18323,11,1
36809,18323,14,3
36810,18324,2,1
36811,18325,12,3
36812,18325,18,1
36813,18325,6,3
36814,18326,12,2
36815,18327,8,3
36816,18327,15,1
36817,18328,7,1
36818,18329,1,2
36819,18329,13,3
36820,18330,18,3
36821,18330,2,1
36822,18331,1,1
36823,18332,8,2
36824,18332,20,1
36825,18332,14,3
36826,18333,16,2
36827,18334,19,2
36828,18334,4,1
36829,18335,14,3
36830,18336,19,1
36831,18336,6,1
36832,18337,6,1
36833,18337,8,2
36834,18337,3,1
36835,18338,4,3
36836,18339,6,3
36837,18339,8,1
36838,18339,5,2
36839,18340,20,2
36840,18340,13,3
36841,18341,19,3
36842,18341,20,1
36843,18342,9,2
36844,18342,19,2
36845,18343,16,3
36846,18343,13,2
36847,18343,6,3
36848,18344,5,3
36849,18344,18,3
36850,18345,5,2
36851,18346,3,2
36852,18346,16,3
36853,18346,9,2
36854,18347,9,3
36855,18348,18,2
36856,18349,12,2
36857,18349,10,3
36858,18350,8,3
36859,18350,16,2
36860,18351,11,3
36861,18352,14,2
36862,18352,17,2
36863,18353,14,1
36864,18353,4,3
36865,18354,6,3
36866,18354,14,2
36867,18354,7,1
36868,18355,9,2
36869,18355,10,2
36870,18355,14,3
36871,18356,12,2
36872,18356,9,1
36873,18356,1,1
36874,18357,11,2
36875,18358,15,2
36876,18358,9,3
36877,18358,5,3
36878,18359,15,2
36879,18360,3,2
36880,18360,11,3
36881,18361,18,3
36882,18361,20,2
36883,18362,20,2
36884,18362,19,2
36885,18362,15,3
36886,18363,3,2
36887,18363,12,1
36888,18363,10,3
36889,18364,7,3
36890,18365,16,1
36891,18365,14,3
36892,18366,12,1
36893,18366,13,1
36894,18366,20,2
36895,18367,5,1
36896,18368,15,2
36897,18368,20,3
36898,18368,4,3
36899,18369,14,1
36900,18369,20,3
36901,18369,12,3
36902,18370,18,3
36903,18370,14,1
36904,18370,15,2
36905,18371,20,3
36906,18371,9,2
36907,18372,8,2
36908,18373,11,2
36909,18373,17,1
36910,18374,9,2
36911,18374,2,1
36912,18375,12,3
36913,18375,3,1
36914,18376,19,3
36915,18376,7,2
36916,18377,4,3
36917,18378,14,1
36918,18379,20,2
36919,18379,13,2
36920,18379,5,2
36921,18380,16,2
36922,18381,1,3
36923,18382,7,1
36924,18382,19,2
36925,18382,15,1
36926,18383,18,1
36927,18383,4,1
36928,18383,7,1
36929,18384,10,3
36930,18384,12,1
36931,18385,2,1
36932,18385,4,1
36933,18386,14,2
36934,18386,4,1
36935,18386,5,3
36936,18387,13,1
36937,18388,16,3
36938,18388,5,3
36939,18388,20,3
36940,18389,6,2
36941,18390,6,2
36942,18390,2,2
36943,18390,15,1
36944,18391,7,1
36945,18392,12,2
36946,18393,15,3
36947,18393,18,2
36948,18393,1,2
36949,18394,9,2
36950,18395,13,3
36951,18396,15,1
36952,18396,5,2
36953,18397,8,3
36954,18397,1,1
36955,18398,19,1
36956,18398,7,3
36957,18398,16,2
36958,18399,8,3
36959,18400,11,1
36960,18400,3,3
36961,18400,20,3
36962,18401,15,3
36963,18401,6,3
36964,18401,8,3
36965,18402,1,3
36966,18402,14,2
36967,18402,8,3
36968,18403,19,2
36969,18403,20,2
36970,18403,15,2
36971,18404,15,1
36972,18405,3,1
36973,18405,2,2
36974,18406,7,2
36975,18406,19,1
36976,18406,5,3
36977,18407,11,1
36978,18407,9,1
36979,18408,2,2
36980,18408,18,1
36981,18409,20,3
36982,18409,4,3
36983,18410,14,1
36984,18410,19,1
36985,18411,14,2
36986,18411,7,3
36987,18411,9,2
36988,18412,12,2
36989,18413,3,2
36990,18413,1,3
36991,18413,13,2
36992,18414,12,3
36993,18414,17,2
36994,18414,11,1
36995,18415,6,3
36996,18415,5,3
36997,18415,7,3
36998,18416,7,2
36999,18416,11,3
37000,18416,13,3
37001,18417,14,1
37002,18417,9,2
37003,18418,4,1
37004,18419,17,3
37005,18420,10,2
37006,18420,14,1
37007,18420,15,1
37008,18421,9,3
37009,18421,2,2
37010,18421,6,3
37011,18422,7,2
37012,18423,18,3
37013,18423,1,2
37014,18423,15,3
37015,18424,12,2
37016,18425,4,3
37017,18425,19,3
37018,18426,6,2
37019,18427,20,1
37020,18428,14,3
37021,18428,5,2
37022,18428,20,3
37023,18429,1,1
37024,18429,10,2
37025,18430,3,3
37026,18431,3,2
37027,18431,7,1
37028,18432,10,2
37029,18432,13,2
37030,18432,19,2
37031,18433,2,2
37032,18434,18,1
37033,18434,6,1
37034,18434,8,2
37035,18435,3,2
37036,18435,15,2
37037,18435,14,1
37038,18436,19,2
37039,18437,16,2
37040,18437,8,3
37041,18437,17,3
37042,18438,4,2
37043,18438,3,3
37044,18439,9,2
37045,18439,6,2
37046,18440,7,2
37047,18440,4,3
37048,18440,1,3
37049,18441,16,2
37050,18441,14,3
37051,18441,12,1
37052,18442,1,1
37053,18442,2,1
37054,18442,20,2
37055,18443,4,3
37056,18443,7,1
37057,18443,8,2
37058,18444,3,3
37059,18444,10,2
37060,18444,15,2
37061,18445,19,1
37062,18446,12,2
37063,18446,8,1
37064,18447,2,3
37065,18447,14,2
37066,18447,6,1
37067,18448,17,1
37068,18448,18,2
37069,18449,13,1
37070,18449,16,2
37071,18449,15,2
37072,18450,5,2
37073,18450,13,3
37074,18451,15,1
37075,18452,12,1
37076,18452,11,2
37077,18452,5,2
37078,18453,15,2
37079,18454,4,2
37080,18455,8,3
37081,18455,20,2
37082,18455,19,1
37083,18456,11,2
37084,18456,3,1
37085,18457,14,2
37086,18457,4,3
37087,18457,3,2
37088,18458,10,3
37089,18459,5,1
37090,18459,2,2
37091,18460,8,3
37092,18460,10,1
37093,18460,18,1
37094,18461,9,3
37095,18461,1,2
37096,18462,14,2
37097,18462,8,2
37098,18462,15,3
37099,18463,1,1
37100,18464,2,2
37101,18464,17,3
37102,18464,15,1
37103,18465,9,1
37104,18465,3,1
37105,18465,10,3
37106,18466,4,3
37107,18466,14,1
37108,18467,9,3
37109,18468,15,2
37110,18468,7,2
37111,18469,10,1
37112,18470,8,2
37113,18470,3,3
37114,18471,14,1
37115,18471,16,3
37116,18472,20,1
37117,18473,5,2
37118,18473,20,2
37119,18474,20,1
37120,18474,2,2
37121,18475,3,2
37122,18475,14,3
37123,18475,19,3
37124,18476,8,1
37125,18476,18,2
37126,18476,9,1
37127,18477,8,2
37128,18477,15,3
37129,18477,18,1
37130,18478,11,3
37131,18478,19,1
37132,18478,14,3
37133,18479,15,1
37134,18480,2,1
37135,18480,3,3
37136,18481,16,3
37137,18481,6,1
37138,18481,2,3
37139,18482,18,2
37140,18482,5,2
37141,18482,4,3
37142,18483,18,3
37143,18483,8,3
37144,18484,6,3
37145,18484,7,1
37146,18485,10,1
37147,18485,13,3
37148,18486,4,3
37149,18486,6,1
37150,18486,20,2
37151,18487,14,2
37152,18487,8,1
37153,18487,12,1
37154,18488,1,2
37155,18488,6,3
37156,18488,15,2
37157,18489,7,1
37158,18490,9,3
37159,18491,14,3
37160,18491,16,2
37161,18491,2,2
37162,18492,3,2
37163,18492,13,2
37164,18492,6,3
37165,18493,18,2
37166,18494,11,3
37167,18495,11,2
37168,18495,4,1
37169,18496,20,1
37170,18496,18,2
37171,18497,14,1
37172,18497,13,3
37173,18498,8,1
37174,18498,10,2
37175,18499,17,1
37176,18500,16,2
37177,18501,16,2
37178,18502,19,1
37179,18502,8,1
37180,18503,14,2
37181,18504,9,3
37182,18504,2,3
37183,18505,11,3
37184,18505,12,3
37185,18505,20,1
37186,18506,7,1
37187,18507,13,2
37188,18508,18,3
37189,18508,19,1
37190,18509,4,2
37191,18509,13,3
37192,18509,10,1
37193,18510,4,1
37194,18511,5,1
37195,18511,15,3
37196,18511,14,1
37197,18512,14,1
37198,18512,9,3
37199,18513,9,3
37200,18514,3,3
37201,18515,16,1
37202,18515,15,1
37203,18516,16,3
37204,18516,17,3
37205,18516,6,2
37206,18517,2,3
37207,18517,8,3
37208,18518,7,3
37209,18518,20,3
37210,18519,13,3
37211,18519,19,3
37212,18520,7,1
37213,18520,11,1
37214,18520,8,2
37215,18521,17,1
37216,18521,3,1
37217,18522,2,2
37218,18522,19,1
37219,18522,12,2
37220,18523,12,2
37221,18524,6,3
37222,18525,13,2
37223,18526,20,2
37224,18526,10,3
37225,18526,12,3
37226,18527,4,3
37227,18527,14,1
37228,18527,17,1
37229,18528,1,3
37230,18528,15,1
37231,18529,5,3
37232,18530,20,3
37233,18530,15,1
37234,18531,17,1
37235,18531,1,1
37236,18531,14,3
37237,18532,13,1
37238,18532,1,1
37239,18532,5,1
37240,18533,1,2
37241,18533,15,1
37242,18533,3,2
37243,18534,19,3
37244,18534,4,3
37245,18535,8,3
37246,18535,14,2
37247,18536,9,3
37248,18536,13,3
37249,18537,1,3
37250,18538,20,1
37251,18538,1,1
37252,18539,20,2
37253,18539,4,2
37254,18539,9,1
37255,18540,14,2
37256,18540,4,1
37257,18541,16,3
37258,18542,14,3
37259,18542,6,2
37260,18542,1,3
37261,18543,2,1
37262,18543,5,1
37263,18543,3,1
37264,18544,13,3
37265,18545,13,1
37266,18546,13,1
37267,18546,3,1
37268,18546,8,3
37269,18547,17,3
37270,18548,12,3
37271,18549,12,2
37272,18550,17,3
37273,18551,1,3
37274,18552,4,1
37275,18553,14,2
37276,18553,11,3
37277,18553,10,3
37278,18554,14,2
37279,18554,1,3
37280,18554,7,3
37281,18555,14,2
37282,18556,17,3
37283,18556,9,2
37284,18556,20,3
37285,18557,1,3
37286,18558,9,2
37287,18559,8,1
37288,18559,16,3
37289,18560,10,3
37290,18561,4,3
37291,18561,15,3
37292,18561,1,1
37293,18562,7,1
37294,18562,17,3
37295,18563,17,1
37296,18563,15,2
37297,18564,5,3
37298,18565,20,1
37299,18565,18,2
37300,18566,3,2
37301,18566,4,3
37302,18566,13,2
37303,18567,2,1
37304,18567,9,3
37305,18567,7,1
37306,18568,14,2
37307,18569,9,3
37308,18570,9,2
37309,18570,8,3
37310,18570,18,3
37311,18571,15,1
37312,18571,9,3
37313,18571,17,2
37314,18572,12,1
37315,18573,13,1
37316,18573,18,1
37317,18573,19,1
37318,18574,5,2
37319,18575,17,1
37320,18575,11,2
37321,18576,17,1
37322,18576,6,2
37323,18577,14,1
37324,18577,17,1
37325,18577,8,3
37326,18578,1,2
37327,18579,2,3
37328,18579,11,1
37329,18579,16,1
37330,18580,8,3
37331,18581,3,1
37332,18581,20,3
37333,18582,9,3
37334,18583,9,2
37335,18583,6,3
37336,18584,1,2
37337,18584,18,3
37338,18584,3,1
37339,18585,13,3
37340,18586,10,2
37341,18587,1,1
37342,18587,17,2
37343,18588,13,2
37344,18588,16,1
37345,18589,18,3
37346,18589,16,1
37347,18590,6,1
37348,18590,12,2
37349,18591,4,1
37350,18591,13,2
37351,18591,3,3
37352,18592,15,1
37353,18592,16,3
37354,18593,14,2
37355,18594,18,2
37356,18595,9,1
37357,18595,12,1
37358,18596,5,2
37359,18596,6,2
37360,18597,16,2
37361,18597,14,2
37362,18598,3,1
37363,18598,15,2
37364,18598,20,2
37365,18599,1,1
37366,18599,15,1
37367,18599,6,2
37368,18600,17,1
37369,18600,15,2
37370,18601,1,3
37371,18602,10,2
37372,18603,4,3
37373,18603,20,3
37374,18603,10,3
37375,18604,4,1
37376,18605,7,2
37377,18606,12,1
37378,18606,14,3
37379,18606,11,1
37380,18607,20,3
37381,18608,15,2
37382,18608,6,1
37383,18609,1,3
37384,18610,1,1
37385,18611,17,3
37386,18611,16,3
37387,18611,2,3
37388,18612,10,3
37389,18613,7,1
37390,18614,13,3
37391,18615,16,2
